"t","x","y","z","a"
1.592628962E0,1.287279487E0,-2.372794151E0,-5.432563782E0,6.066299515E0
1.597621409E0,1.278205276E0,-2.380473614E0,-5.428579807E0,6.063822398E0
1.602613857E0,1.268239737E0,-2.373065472E0,-5.406044006E0,6.038640870E0
1.607606305E0,1.255584598E0,-2.357354164E0,-5.351277828E0,5.980784709E0
1.612598753E0,1.232664466E0,-2.341060400E0,-5.287909508E0,5.912868377E0
1.617591201E0,1.218554139E0,-2.338403225E0,-5.230265141E0,5.857360948E0
1.622583649E0,1.189427853E0,-2.306455374E0,-5.173577309E0,5.787951034E0
1.627576097E0,1.169148088E0,-2.297728539E0,-5.108324051E0,5.722013483E0
1.632568545E0,1.152895331E0,-2.283551455E0,-5.053558826E0,5.664117910E0
1.637560993E0,1.131146431E0,-2.254436016E0,-4.994955063E0,5.595672442E0
1.642553441E0,1.103929400E0,-2.224664927E0,-4.923077583E0,5.514026392E0
1.647545889E0,1.080670953E0,-2.217948914E0,-4.852307796E0,5.443531762E0
1.652538337E0,1.051613450E0,-2.200349092E0,-4.778112411E0,5.364493004E0
1.657530784E0,1.370373130E0,1.902786493E0,-2.314809036E1,2.326655553E1
1.662523232E0,-1.769621611E0,2.105204582E1,-7.756633759E1,8.039189586E1
1.667515680E0,2.264733911E-1,3.201917648E1,1.884065819E1,3.715170728E1
1.672508128E0,9.689476967E0,2.690369225E1,1.503229218E2,1.530185460E2
1.677500576E0,1.853285599E1,1.186286831E1,1.498311005E2,1.514382814E2
1.682493024E0,9.580035210E0,-1.522047758E0,1.493741760E2,1.496888044E2
1.687485472E0,5.498227119E0,-1.544506550E1,1.489233398E2,1.498230346E2
1.692477920E0,3.687333107E0,-1.817814827E1,1.352439117E2,1.365099160E2
1.697470368E0,1.291607320E-2,-1.375110531E1,6.940465546E1,7.075379328E1
1.702462816E0,4.831552505E-3,-7.871368885E0,1.954420853E1,2.106975459E1
1.707455264E0,9.456772804E-1,-4.493379593E0,-7.540607452E0,8.828676369E0
1.712447712E0,1.133262873E0,-3.323918581E0,-1.785289574E1,1.819501596E1
1.717440159E0,6.615087986E-1,-2.947144032E0,-1.650311089E1,1.677724413E1
1.722432607E0,8.049617708E-2,-2.573684216E0,-1.243383408E1,1.269765962E1
1.727425055E0,-1.348112524E-1,-2.145996571E0,-9.701197624E0,9.936634777E0
1.732417503E0,-1.952805221E-1,-2.012500286E0,-8.754761696E0,8.985218096E0
1.737409951E0,-2.400709093E-1,-2.165370464E0,-8.820877075E0,9.085941650E0
1.742402399E0,-2.266348302E-1,-2.292730808E0,-8.679225922E0,8.979807376E0
1.747394847E0,-2.317789346E-1,-2.437422037E0,-8.717222214E0,9.054540893E0
1.752387295E0,-2.362148166E-1,-2.575410366E0,-8.624068260E0,9.003504282E0
1.757379795E0,-2.593324780E-1,-2.692581177E0,-8.457430840E0,8.879492279E0
1.762372295E0,-2.675852180E-1,-2.817622900E0,-8.375127792E0,8.840439253E0
1.767364795E0,-2.751926482E-1,-2.945715904E0,-8.267147064E0,8.780586186E0
1.772357295E0,-2.820346057E-1,-3.076871157E0,-8.238642693E0,8.798972272E0
1.777349795E0,-3.071204722E-1,-3.196765900E0,-8.155730247E0,8.765247918E0
1.782342295E0,-3.121621311E-1,-3.305330992E0,-8.071152687E0,8.727322835E0
1.787334795E0,-3.355514705E-1,-3.426450729E0,-7.913330555E0,8.629829654E0
1.792327295E0,-3.439072371E-1,-3.545828104E0,-7.768427372E0,8.546322774E0
1.797319795E0,-3.660259843E-1,-3.658718109E0,-7.641199589E0,8.479865823E0
1.802312295E0,-3.781011403E-1,-3.765155315E0,-7.507739067E0,8.407466974E0
1.807304795E0,-3.896743059E-1,-3.889058113E0,-7.425379753E0,8.391238499E0
1.812297295E0,-3.912858665E-1,-4.001704216E0,-7.308058262E0,8.341130428E0
1.817289795E0,-4.021351635E-1,-4.112579346E0,-7.241887093E0,8.337862449E0
1.822282295E0,-4.174137414E-1,-4.212157249E0,-7.140790462E0,8.301047606E0
1.827274795E0,-4.181149900E-1,-4.319670200E0,-7.066911221E0,8.293105871E0
1.832267295E0,-4.281049967E-1,-4.420671463E0,-7.015471458E0,8.303159029E0
1.837259795E0,-4.426275492E-1,-4.510385513E0,-6.886157513E0,8.243704381E0
1.842252295E0,-4.329901934E-1,-4.617477417E0,-6.860678196E0,8.281152306E0
1.847244795E0,-4.564586282E-1,-4.722746372E0,-6.723919392E0,8.229445896E0
1.852237295E0,-4.510399997E-1,-4.821475029E0,-6.652856350E0,8.228642424E0
1.857229795E0,-4.548547864E-1,-4.918373585E0,-6.580536842E0,8.228046957E0
1.862222295E0,-4.535762370E-1,-4.999141693E0,-6.435343266E0,8.161543482E0
1.867214795E0,-4.662861526E-1,-5.106792450E0,-6.379870415E0,8.185322132E0
1.872207295E0,-4.691615999E-1,-5.183959484E0,-6.261068821E0,8.142145376E0
1.877199795E0,-4.668891430E-1,-5.273631096E0,-6.165150642E0,8.126392364E0
1.882192295E0,-4.785317779E-1,-5.361565113E0,-6.091995716E0,8.129439398E0
1.887184795E0,-4.802299738E-1,-5.442844868E0,-5.974810123E0,8.096513885E0
1.892177295E0,-4.911025465E-1,-5.522316933E0,-5.909207821E0,8.102833028E0
1.897169795E0,-4.919856787E-1,-5.609527588E0,-5.785243988E0,8.073282955E0
1.902162295E0,-4.829565287E-1,-5.694924355E0,-5.679485798E0,8.057417039E0
1.907154795E0,-4.878993332E-1,-5.759332180E0,-5.596750736E0,8.045593311E0
1.912147295E0,-4.876402318E-1,-5.855364323E0,-5.474896431E0,8.031038244E0
1.917139795E0,-4.869278073E-1,-5.916096687E0,-5.380896091E0,8.011949916E0
1.922132295E0,-4.761715829E-1,-5.984563351E0,-5.286082268E0,7.999025167E0
1.927124743E0,-4.793524742E-1,-6.055958748E0,-5.185708523E0,7.987239075E0
1.932117191E0,-4.820662141E-1,-6.120743275E0,-5.089345932E0,7.974793294E0
1.937109639E0,-4.795555174E-1,-6.193223000E0,-4.992269516E0,7.969237074E0
1.942102087E0,-4.765115976E-1,-6.259048462E0,-4.884962082E0,7.953967909E0
1.947094534E0,-4.682366252E-1,-6.332550526E0,-4.786587238E0,7.951846269E0
1.952086982E0,-4.642004967E-1,-6.385052204E0,-4.678054333E0,7.928970052E0
1.957079430E0,-4.692334533E-1,-6.440480709E0,-4.588071346E0,7.921513143E0
1.962071878E0,-4.689219296E-1,-6.484469891E0,-4.497555256E0,7.905456395E0
1.967064326E0,-4.586575329E-1,-6.555199623E0,-4.387491703E0,7.901334841E0
1.972056774E0,-4.621402323E-1,-6.600096226E0,-4.305704594E0,7.893917648E0
1.977049222E0,-6.851749420E-1,-6.255785942E0,-4.735132217E0,7.875645978E0
1.982041670E0,-1.311187029E0,-4.353694439E0,-7.719770432E0,8.959281344E0
1.987034118E0,-1.699284434E0,-2.107949018E0,-1.134988594E1,1.166837296E1
1.992026566E0,-2.211817265E0,1.749321938E0,-1.599546909E1,1.624214562E1
1.997019014E0,-3.209636450E0,7.381693840E0,-2.057701302E1,2.209535324E1
2.002011462E0,-3.629954338E0,1.354140472E1,-2.337372208E1,2.725577176E1
2.007003909E0,-2.737816811E0,1.954527092E1,-2.445416832E1,3.142482465E1
2.011996357E0,-9.116959572E-1,2.385802269E1,-2.266427994E1,3.291969048E1
2.016988805E0,6.594508886E-1,2.539676285E1,-1.915356255E1,3.181649567E1
2.021981253E0,1.464586020E0,2.329994011E1,-1.525814438E1,2.788984029E1
2.026973701E0,1.524696946E0,1.865923500E1,-1.141771412E1,2.192842783E1
2.031966149E0,1.235059142E0,1.251228046E1,-8.686550140E0,1.528197261E1
2.036958597E0,8.643341064E-1,5.413061619E0,-7.537937641E0,9.320344061E0
2.041951045E0,4.944618940E-1,-1.490827799E0,-7.712975979E0,7.871280616E0
2.046943493E0,1.698381305E-1,-7.354120255E0,-8.148201942E0,1.097748262E1
2.051935941E0,-1.401049346E-1,-1.196022034E1,-8.384360313E0,1.460698455E1
2.056928389E0,-2.642114758E-1,-1.500395203E1,-8.015397072E0,1.701278855E1
2.061920837E0,-3.122888803E-1,-1.679864693E1,-7.534471512E0,1.841359074E1
2.066913284E0,-3.176820278E-1,-1.786715508E1,-6.851872444E0,1.913855554E1
2.071905732E0,-1.889933944E-1,-1.833472443E1,-4.703938484E0,1.892947108E1
2.076898180E0,3.177083135E-1,-1.861118889E1,5.042379856E0,1.928478377E1
2.081890628E0,7.270589471E-2,-1.881961250E1,1.425349331E1,2.360815902E1
2.086883076E0,1.184728384E0,-1.899407959E1,2.313197327E1,2.995441250E1
2.091875524E0,9.633814096E-1,-1.931198120E1,4.509720230E1,4.906769178E1
2.096867972E0,-7.239943743E-1,-2.005544853E1,6.418489075E1,6.724912924E1
2.101860420E0,-3.799135685E-1,-2.134119034E1,7.072617340E1,7.387680518E1
2.106852868E0,-2.123253644E-1,-2.278390694E1,6.816889954E1,7.187593729E1
2.111845316E0,1.224537417E-1,-2.281969833E1,5.481831360E1,5.937845681E1
2.116837764E0,1.673235893E-1,-2.108972740E1,3.698210526E1,4.257323934E1
2.121830212E0,-2.770417035E-1,-1.839202690E1,2.180065918E1,2.852388729E1
2.126822659E0,-7.204716206E-1,-1.523115730E1,1.057761765E1,1.855783466E1
2.131815107E0,-1.008017063E0,-1.202580643E1,2.151165962E0,1.225820679E1
2.136807555E0,-1.301443696E0,-8.855535507E0,-3.918445110E0,9.770797147E0
2.141800003E0,-1.450394869E0,-5.700270653E0,-7.789631367E0,9.760895841E0
2.146792451E0,-1.353962064E0,-3.065848112E0,-9.764665604E0,1.032382353E1
2.151784899E0,-1.185457706E0,-9.923301339E-1,-1.041773987E1,1.053182477E1
2.156777347E0,-9.131789804E-1,5.974196792E-1,-1.037899685E1,1.043620533E1
2.161769795E0,-6.205767393E-1,1.788805723E0,-1.004281902E1,1.021974341E1
2.166762243E0,-3.626220822E-1,2.599957466E0,-9.573138237E0,9.926542666E0
2.171754691E0,-1.802036315E-1,3.106171370E0,-9.090303421E0,9.608037792E0
2.176747139E0,5.076318979E-3,3.377859116E0,-8.513556480E0,9.159181291E0
2.181739587E0,1.995094717E-1,3.451635122E0,-7.747817039E0,8.484235848E0
2.186732034E0,3.898759186E-1,3.368496895E0,-6.712388992E0,7.520301892E0
2.191724482E0,5.572052002E-1,3.226318121E0,-5.407806396E0,6.321706753E0
2.196716930E0,6.955567598E-1,3.036543846E0,-3.858348370E0,4.958956531E0
2.201709378E0,8.552202582E-1,2.829721689E0,-2.169381618E0,3.666734669E0
2.206701826E0,1.014219761E0,2.607763767E0,-4.364848137E-1,2.831888519E0
2.211694274E0,1.131435275E0,2.229482174E0,1.201920033E0,2.774049082E0
2.216686722E0,1.185625315E0,1.607053995E0,2.679286003E0,3.341691700E0
2.221679170E0,1.132495880E0,9.254272580E-1,4.034233093E0,4.291153595E0
2.226671618E0,9.338027835E-1,3.073503971E-1,5.214444160E0,5.306305665E0
2.231664066E0,4.946454763E-1,-2.250337452E-1,6.167673588E0,6.191567800E0
2.236656514E0,-1.409344971E-1,-6.872199178E-1,6.679343224E0,6.716082165E0
2.241648962E0,-8.860272169E-1,-1.132134914E0,6.750361443E0,6.901750017E0
2.246641409E0,-1.563301206E0,-1.540330648E0,6.419882774E0,6.784646196E0
2.251633857E0,-1.958411217E0,-1.882223129E0,5.750904083E0,6.360112906E0
2.256626305E0,-1.948703647E0,-2.118275642E0,4.763309479E0,5.565397990E0
2.261618753E0,-1.283116579E0,-2.108414650E0,3.519951820E0,4.299053536E0
2.266611201E0,-1.263567209E-1,-1.545741916E0,2.513533592E0,2.953495422E0
2.271603649E0,3.790414333E-1,-6.027768850E-1,1.953752518E0,2.079461777E0
2.276596097E0,2.693402171E-1,1.657280028E-1,1.447825432E0,1.481961000E0
2.281588545E0,6.401732564E-2,5.888241529E-1,9.287118912E-1,1.101507094E0
2.286580993E0,-5.799625069E-2,7.254858017E-1,4.632968903E-1,8.627498027E-1
2.291573441E0,2.871571481E-2,6.345427036E-1,1.660995483E-1,6.565501466E-1
2.296565889E0,3.049676120E-1,3.457543850E-1,1.800785065E-1,4.949541470E-1
2.301558337E0,5.215403438E-1,-6.731480360E-3,6.096744537E-1,8.023419362E-1
2.306550784E0,3.285724521E-1,-1.562032700E-1,1.344108582E0,1.392475205E0
2.311543232E0,-7.407902181E-2,-1.761770248E-1,2.062620163E0,2.071455523E0
2.316535680E0,-3.239833713E-1,-1.636395901E-1,2.521582603E0,2.547571778E0
2.321528128E0,-3.315506577E-1,-2.197322398E-1,2.616449356E0,2.646510028E0
2.326520576E0,-1.881361902E-1,-3.059180081E-1,2.386233330E0,2.413108070E0
2.331513024E0,-7.030026615E-2,-3.401387930E-1,1.984532356E0,2.014697297E0
2.336505472E0,-2.947156131E-2,-2.358119190E-1,1.717497826E0,1.733861187E0
2.341497920E0,1.664970815E-2,-6.442814320E-2,1.603937149E0,1.605316971E0
2.346490368E0,7.821302116E-2,4.494887590E-2,1.586170197E0,1.588733323E0
2.351482816E0,9.789067507E-2,6.573185325E-3,1.616210938E0,1.619186087E0
2.356475264E0,5.123396218E-2,-8.380907029E-2,1.674858093E0,1.677736127E0
2.361467712E0,-6.708201021E-2,-1.450715065E-1,1.795511246E0,1.802610987E0
2.366460159E0,-1.333191395E-1,-1.059052274E-1,1.896818161E0,1.904444551E0
2.371452659E0,-1.333836168E-1,-5.774078518E-2,1.907143593E0,1.912674011E0
2.376445159E0,-8.144970983E-2,-3.873814642E-2,1.783670425E0,1.785949295E0
2.381437659E0,-6.078705192E-3,-1.058697924E-1,1.584018707E0,1.587564370E0
2.386430159E0,7.412733138E-2,-1.535747051E-1,1.442132950E0,1.452180256E0
2.391422659E0,1.021219641E-1,-1.530933827E-1,1.443895340E0,1.455575567E0
2.396415159E0,8.309550583E-2,-1.380625665E-1,1.545990944E0,1.554366152E0
2.401407659E0,2.724573016E-3,-1.136806980E-1,1.695645332E0,1.699453976E0
2.406400159E0,-6.765992194E-2,-1.421260834E-1,1.797202110E0,1.804082347E0
2.411392659E0,-1.191292852E-1,-1.611713767E-1,1.850774765E0,1.861594808E0
2.416385159E0,-1.329579651E-1,-1.372170299E-1,1.880366325E0,1.890048637E0
2.421377659E0,-1.283814311E-1,-8.477309346E-2,1.857355118E0,1.863715725E0
2.426370159E0,-9.088693559E-2,-4.673229158E-2,1.815298080E0,1.818172561E0
2.431362659E0,-2.010662854E-2,-3.730963171E-2,1.725554466E0,1.726074883E0
2.436355159E0,6.503500044E-2,-5.154094845E-2,1.616889000E0,1.619017004E0
2.441347659E0,9.326615930E-2,-8.451031148E-2,1.589681625E0,1.594656151E0
2.446340159E0,6.466098130E-2,-9.812427312E-2,1.595977783E0,1.600298253E0
2.451332659E0,3.177233040E-2,-1.260869354E-1,1.645264626E0,1.650394827E0
2.456325159E0,-2.011898160E-2,-1.541655809E-1,1.656225204E0,1.663506456E0
2.461317659E0,-5.300822109E-2,-1.824934483E-1,1.648056030E0,1.658976314E0
2.466310159E0,-9.582319111E-2,-1.680618227E-1,1.630357742E0,1.641795733E0
2.471302659E0,-9.115624428E-2,-1.395418048E-1,1.622264862E0,1.630804911E0
2.476295159E0,-6.755790859E-2,-7.767211646E-2,1.604640007E0,1.607938612E0
2.481287659E0,-2.962817252E-2,-4.455694556E-2,1.606172562E0,1.607063610E0
2.486280159E0,-1.549479365E-2,-4.939053953E-2,1.617267609E0,1.618095804E0
2.491272659E0,-5.907431245E-3,-4.439574480E-2,1.680911064E0,1.681507623E0
2.496265159E0,-1.528079808E-2,-8.693826199E-2,1.763548851E0,1.765756584E0
2.501257659E0,-1.985652745E-2,-1.054144055E-1,1.803019524E0,1.806207596E0
2.506250159E0,-3.406859934E-2,-1.334995329E-1,1.794631004E0,1.799912008E0
2.511242659E0,-2.457575500E-2,-1.521884501E-1,1.724143028E0,1.731021223E0
2.516235159E0,-1.523235440E-2,-1.566777825E-1,1.629909515E0,1.637493505E0
2.521227659E0,-5.952045321E-3,-1.374838054E-1,1.535866737E0,1.542019409E0
2.526220159E0,-1.424878836E-3,-1.135487705E-1,1.465910912E0,1.470302742E0
2.531212659E0,-1.423433423E-3,-8.001656085E-2,1.429548264E0,1.431786616E0
2.536205107E0,-6.069749594E-3,-7.995983958E-2,1.455386162E0,1.457593667E0
2.541197555E0,-2.486872673E-2,-7.021448016E-2,1.528966904E0,1.530780298E0
2.546190003E0,-5.314477533E-2,-7.478174567E-2,1.650197029E0,1.652745265E0
2.551182451E0,-8.158474416E-2,-6.504803151E-2,1.728189468E0,1.731336523E0
2.556174899E0,-7.673443109E-2,-6.493454427E-2,1.767807007E0,1.770662667E0
2.561167347E0,-5.768966675E-2,-8.871844411E-2,1.750008583E0,1.753205379E0
2.566159795E0,-3.403429687E-2,-1.124552414E-1,1.684464455E0,1.688557080E0
2.571152243E0,-8.672773838E-4,-1.122070104E-1,1.609496117E0,1.613402899E0
2.576144691E0,8.427992463E-3,-1.166939586E-1,1.558574677E0,1.562959863E0
2.581137139E0,1.310153306E-2,-1.211287081E-1,1.512534142E0,1.517433143E0
2.586129587E0,8.382737637E-3,-1.256001294E-1,1.495259285E0,1.500548564E0
2.591122034E0,-1.057575643E-2,-1.158127934E-1,1.497137070E0,1.501647047E0
2.596114482E0,-1.998320222E-2,-9.657444060E-2,1.522911072E0,1.526100941E0
2.601106930E0,-1.998995245E-2,-8.697584271E-2,1.548645020E0,1.551214296E0
2.606099378E0,-3.911349177E-2,-6.310257316E-2,1.588671684E0,1.590405458E0
2.611091826E0,-3.912761807E-2,-6.312750280E-2,1.599953651E0,1.601676540E0
2.616084274E0,-3.918722272E-2,-6.306657195E-2,1.611222267E0,1.612932182E0
2.621076722E0,-3.915821016E-2,-8.207798004E-2,1.612915993E0,1.615477688E0
2.626069170E0,-4.386466742E-2,-7.706905901E-2,1.609832764E0,1.612273325E0
2.631061618E0,-4.378302395E-2,-9.114296734E-2,1.587645531E0,1.590862133E0
2.636054066E0,-3.418718278E-2,-1.099696606E-1,1.560728073E0,1.564970993E0
2.641046514E0,-2.469719946E-2,-1.287600100E-1,1.543427467E0,1.548985939E0
2.646038962E0,-1.053352654E-2,-1.189264059E-1,1.526165962E0,1.530828857E0
2.651031409E0,-5.957514048E-3,-1.282320470E-1,1.508942604E0,1.514393189E0
2.656023857E0,8.258059621E-3,-1.041955203E-1,1.520429611E0,1.524018079E0
2.661016305E0,-6.140470505E-3,-8.980669081E-2,1.541457176E0,1.544083279E0
2.666008753E0,3.472626209E-3,-8.022569120E-2,1.533772469E0,1.535873109E0
2.671001201E0,-1.074168086E-2,-7.539919019E-2,1.545223236E0,1.547098985E0
2.675993649E0,-2.966387570E-2,-6.575751305E-2,1.542319298E0,1.544005444E0
2.680986097E0,-4.868325591E-2,-6.564880908E-2,1.534650803E0,1.536825596E0
2.685978545E0,-4.863786697E-2,-7.496683300E-2,1.522226334E0,1.524847100E0
2.690970993E0,-4.868255556E-2,-7.953429222E-2,1.524169922E0,1.527019858E0
2.695963441E0,-4.877094924E-2,-9.360732138E-2,1.521337509E0,1.524994673E0
2.700955889E0,-2.969644964E-2,-1.124772877E-1,1.523293495E0,1.527729064E0
2.705948337E0,-1.543699205E-2,-1.121945381E-1,1.525250435E0,1.529449183E0
2.710940784E0,-1.549836993E-2,-1.167807728E-1,1.508089066E0,1.512683238E0
2.715933232E0,-1.556040347E-2,-1.070655137E-1,1.514861107E0,1.518719633E0
2.720925680E0,-1.079782844E-2,-8.780850470E-2,1.497727394E0,1.500338053E0
2.725918128E0,-6.044089794E-3,-7.819080353E-2,1.499748230E0,1.501797285E0
2.730910576E0,-1.090335846E-2,-7.810683548E-2,1.492212296E0,1.494294849E0
2.735903024E0,-1.570872962E-2,-7.319840789E-2,1.489475250E0,1.491355522E0
2.740895472E0,-1.563835144E-2,-8.259560168E-2,1.486747742E0,1.489122372E0
2.745887920E0,-2.034640312E-2,-8.719436824E-2,1.493589401E0,1.496270742E0
2.750880368E0,-3.437961638E-2,-9.123069048E-2,1.500135422E0,1.503300130E0
2.755872816E0,-3.884300590E-2,-9.993769228E-2,1.492383957E0,1.496230663E0
2.760865264E0,-4.331345856E-2,-9.903085232E-2,1.479948997E0,1.483890899E0
2.765857712E0,-3.829471767E-2,-1.029694974E-1,1.458121300E0,1.462254057E0
2.770850159E0,-3.811082244E-2,-9.262984991E-2,1.441225052E0,1.444701483E0
2.775842607E0,-1.893538237E-2,-9.666723013E-2,1.410223007E0,1.413659093E0
2.780835055E0,-1.420849562E-2,-8.642373979E-2,1.388977051E0,1.391735676E0
2.785827503E0,-1.422590017E-2,-6.672501564E-2,1.377405167E0,1.379093759E0
2.790819951E0,-1.419799030E-2,-8.042906225E-2,1.370676994E0,1.373108095E0
2.795812399E0,1.644343138E-4,-7.502493262E-2,1.364003181E0,1.366064950E0
2.800804847E0,-1.403979957E-2,-7.441528141E-2,1.352635384E0,1.354753568E0
2.805797295E0,-1.862786710E-2,-6.906132400E-2,1.346111298E0,1.348010419E0
2.810789743E0,-1.847475767E-2,-8.274692297E-2,1.358635902E0,1.361278768E0
2.815782191E0,-2.781920135E-2,-8.211699128E-2,1.342564583E0,1.345361203E0
2.820774639E0,-4.658350348E-2,-9.564881027E-2,1.326628685E0,1.330887819E0
2.825767087E0,-4.149399698E-2,-8.057685196E-2,1.315575600E0,1.318693876E0
2.830759534E0,-3.169770539E-2,-8.932691813E-2,1.295117378E0,1.298581174E0
2.835751982E0,-3.157043457E-2,-8.855214715E-2,1.284327507E0,1.287763690E0
2.840744430E0,-2.665144205E-2,-8.308142424E-2,1.264129639E0,1.267137154E0
2.845736878E0,-1.702427864E-2,-7.290688157E-2,1.248848915E0,1.251091065E0
2.850729326E0,-1.697444916E-2,-8.181117475E-2,1.238443375E0,1.241258713E0
2.855721774E0,-1.213203371E-2,-6.689967215E-2,1.242369652E0,1.244228719E0
2.860714222E0,-1.207931340E-2,-7.115280628E-2,1.232016563E0,1.234128617E0
2.865706670E0,-1.202553511E-2,-7.536877692E-2,1.221749306E0,1.224130888E0
2.870699118E0,-7.223755121E-3,-7.471005619E-2,1.225815773E0,1.228111593E0
2.875691566E0,-1.195985079E-2,-7.405771315E-2,1.210853577E0,1.213175159E0
2.880684014E0,-1.190724969E-2,-7.345549762E-2,1.191267014E0,1.193588954E0
2.885676462E0,-2.605491877E-2,-7.281261683E-2,1.190837860E0,1.193346280E0
2.890668909E0,-2.579422295E-2,-7.217597961E-2,1.185662270E0,1.188137084E0
2.895661357E0,-3.037497401E-2,-7.633802295E-2,1.161537170E0,1.164439235E0
2.900653805E0,-3.962104023E-2,-7.096931338E-2,1.156605721E0,1.159458176E0
2.905646253E0,-3.463558853E-2,-7.518737018E-2,1.137471199E0,1.140479501E0
2.910638701E0,-2.494409680E-2,-8.411972225E-2,1.123244286E0,1.126665905E0
2.915631149E0,-2.487570047E-2,-5.494281650E-2,1.104390144E0,1.106035761E0
2.920623597E0,-1.051563025E-2,-7.344709337E-2,1.109435081E0,1.111913330E0
2.925616045E0,-1.997332275E-2,-6.330789626E-2,1.100192070E0,1.102193002E0
2.930608493E0,-1.510593295E-2,-6.270313263E-2,1.095774651E0,1.097671152E0
2.935600941E0,-5.484431982E-3,-7.164657116E-2,1.086644173E0,1.089017387E0
2.940593389E0,-1.968644559E-2,-9.001328051E-2,1.082338333E0,1.086253292E0
2.945585837E0,-1.477611065E-2,-7.498744130E-2,1.082817078E0,1.085511066E0
2.950578284E0,-1.465438306E-2,-7.433138788E-2,1.059549332E0,1.062254533E0
2.955570732E0,-1.928299665E-2,-7.847654819E-2,1.055468559E0,1.058557642E0
2.960563180E0,-3.337003291E-2,-6.829525530E-2,1.037177086E0,1.039958705E0
2.965555628E0,-1.889519393E-2,-5.824524164E-2,1.028534889E0,1.030356033E0
2.970548076E0,-2.823615074E-2,-5.777512491E-2,1.015214920E0,1.017249517E0
2.975540524E0,-2.334693074E-2,-4.781195521E-2,1.002008438E0,1.003420137E0
2.980532972E0,-1.370425522E-2,-4.738306999E-2,1.003157616E0,1.004369535E0
2.985525420E0,-1.368565857E-2,-6.124992669E-2,9.995479584E-1,1.001516336E0
2.990517868E0,-8.917957544E-3,-5.121108890E-2,9.817237854E-1,9.830990268E-1
2.995510316E0,-8.939430118E-3,-6.499929726E-2,9.782943726E-1,9.804920711E-1
3.000502764E0,-8.913159370E-3,-6.922148168E-2,9.796400070E-1,9.821230072E-1
3.005495212E0,-8.887141943E-3,-7.336163521E-2,9.762268066E-1,9.790197592E-1
3.010487659E0,-1.356297731E-2,-6.326867640E-2,9.680919647E-1,9.702519940E-1
3.015480107E0,-8.702859282E-3,-5.800834298E-2,9.600248337E-1,9.618151532E-1
3.020472607E0,-1.817658544E-2,-6.703822315E-2,9.472770691E-1,9.498201710E-1
3.025465107E0,-2.282206714E-2,-6.169946492E-2,9.393854141E-1,9.416860554E-1
3.030457607E0,-2.263416350E-2,-5.645312369E-2,9.173116684E-1,9.193258168E-1
3.035450107E0,-2.244694531E-2,-5.124959350E-2,9.144163132E-1,9.161263996E-1
3.040442607E0,-2.230931818E-2,-5.088600516E-2,8.925504684E-1,8.942781614E-1
3.045435107E0,-1.742348075E-2,-4.572893679E-2,8.946104050E-1,8.959478166E-1
3.050427607E0,-1.257930696E-2,-4.061573744E-2,8.966531754E-1,8.976607343E-1
3.055420107E0,-2.202016115E-2,-4.029276967E-2,8.891820908E-1,8.903668824E-1
3.060412607E0,-1.718594134E-2,-6.841798127E-2,8.865232468E-1,8.893254994E-1
3.065405107E0,-1.234386861E-2,-5.836725235E-2,8.743877411E-1,8.764205777E-1
3.070397607E0,-1.224330068E-2,-6.264579296E-2,8.860950470E-1,8.883911448E-1
3.075390107E0,-1.689116657E-2,-5.739080906E-2,8.739624023E-1,8.760075897E-1
3.080382607E0,-1.200421154E-2,-6.163004041E-2,8.571834564E-1,8.594799829E-1
3.085375107E0,-1.670248806E-2,-5.163592100E-2,8.452930450E-1,8.470333957E-1
3.090367607E0,-1.186375320E-2,-5.601724982E-2,8.287515640E-1,8.307272933E-1
3.095360107E0,-1.181295514E-2,-5.556517839E-2,8.313436508E-1,8.332822455E-1
3.100352607E0,-2.126052976E-2,-4.087224603E-2,8.149194717E-1,8.162207398E-1
3.105345107E0,-2.118097246E-2,-3.105117381E-2,8.081302643E-1,8.090039141E-1
3.110337607E0,-2.105447650E-2,-5.450376868E-2,8.013973236E-1,8.035245000E-1
3.115330107E0,-2.567663789E-2,-4.452048242E-2,7.994689941E-1,8.011192394E-1
3.120322607E0,-1.606257260E-2,-6.315915287E-2,8.023052216E-1,8.049476712E-1
3.125315107E0,-2.072642744E-2,-4.835523665E-2,7.908725739E-1,7.926204904E-1
3.130307607E0,-2.539925277E-2,-5.746495724E-2,8.032779694E-1,8.057312452E-1
3.135300107E0,-1.103828847E-2,-6.174941361E-2,7.728433609E-1,7.753848686E-1
3.140292607E0,-1.104442775E-2,-5.650293827E-2,7.711534500E-1,7.732995570E-1
3.145285107E0,-1.579816639E-2,-5.604779720E-2,7.647294998E-1,7.669433783E-1
3.150277607E0,-2.046440542E-2,-3.660245240E-2,7.441120148E-1,7.452927089E-1
3.155270107E0,-1.559475064E-2,-4.581020772E-2,7.474088669E-1,7.489738218E-1
3.160262607E0,-1.071864367E-2,-4.544509947E-2,7.506771088E-1,7.521278269E-1
3.165255107E0,-1.537922025E-2,-4.508216679E-2,7.301759720E-1,7.317280043E-1
3.170247607E0,-1.530243456E-2,-4.002359509E-2,7.383365631E-1,7.395788890E-1
3.175240107E0,-1.522444189E-2,-3.965774179E-2,7.274370193E-1,7.286762911E-1
3.180232555E0,-1.989753544E-2,-3.459632397E-2,7.213764191E-1,7.224795883E-1
3.185225003E0,-1.028527319E-2,-4.852204025E-2,7.153673172E-1,7.170847745E-1
